nct_id,drug_name,is_combination,n_drugs_in_trial
NCT02671955,Onvatilimab,False,1
NCT02523469,ALT 801,True,2
NCT02523469,Nivolumab,True,2
NCT02459067,Autologous gamma delta T cell therapy- TC BioPharm,False,1
NCT02634827,Decitabine,True,3
NCT02634827,Laboratory Biomarker Analysis,True,3
NCT02634827,Midostaurin,True,3
NCT02622932,Catequentinib,True,2
NCT02622932,Carbon C 14 Anlotinib Hydrochloride,True,2
NCT02384382,Enzalutamide,False,1
NCT02496741,Metformin,True,2
NCT02496741,Chloroquine,True,2
NCT02549352,Ingenol disoxate,False,1
NCT02608216,Fluorothymidine F-18,True,4
NCT02608216,Calcium trisodium pentetate,True,4
NCT02608216,Ribociclib,True,4
NCT02608216,Paclitaxel,True,4
NCT02501902,Palbociclib,True,2
NCT02501902,Nab-paclitaxel,True,2
NCT02494713,Degarelix,True,5
NCT02494713,Doxorubicin,True,5
NCT02494713,Ketoconazole,True,5
NCT02494713,Docetaxel,True,5
NCT02494713,Estramustine,True,5
NCT02514603,Prexasertib,False,1
NCT02574533,Armodafinil,True,2
NCT02574533,Pembrolizumab,True,2
NCT02648711,Davamotecan Pegadexamer,True,3
NCT02648711,Bevacizumab,True,3
NCT02648711,mFOLFOX6,True,3
NCT02752204,Vistusertib,True,2
NCT02752204,Rituximab,True,2
NCT02308072,Olaparib,True,3
NCT02308072,Cisplatin,True,3
NCT02308072,Intensity-Modulated Radiation Therapy,True,3
NCT03507088,Contrast Enhanced PET-CT Scan,False,1
NCT02166658,Cabazitaxel,False,1
NCT02514382,Bortezomib,True,4
NCT02514382,Dexamethasone,True,4
NCT02514382,Laboratory Biomarker Analysis,True,4
NCT02514382,Pelareorep,True,4
NCT02526329,Donor Regulatory T-lymphocytes,True,2
NCT02526329,Laboratory Biomarker Analysis,True,2
NCT02367040,Copanlisib,True,3
NCT02367040,Placebo Control,True,3
NCT02367040,Rituximab,True,3
NCT02383966,Cetuximab,True,4
NCT02383966,Cisplatin,True,4
NCT02383966,Carboplatin,True,4
NCT02383966,Fluorouracil,True,4
NCT02496208,Biopsy,True,8
NCT02496208,Biospecimen Collection,True,8
NCT02496208,cabozantinib s-malate,True,8
NCT02496208,Computed Tomography,True,8
NCT02496208,Echocardiography,True,8
NCT02496208,Ipilimumab,True,8
NCT02496208,Magnetic Resonance Imaging,True,8
NCT02496208,Nivolumab,True,8
NCT02420223,Propranolol,False,1
NCT02436408,Vismodegib,False,1
NCT02497378,Daratumumab,True,3
NCT02497378,Bortezomib,True,3
NCT02497378,Dexamethasone,True,3
NCT01591356,EphA2-targeting DOPC-encapsulated siRNA,True,2
NCT01591356,Laboratory Biomarker Analysis,True,2
NCT02482311,Adavosertib,False,1
NCT02438358,Pegulicianine acetate,True,2
NCT02438358,LUM Imaging Device,True,2
NCT02489903,Nibrozetone,True,12
NCT02489903,Cisplatin,True,12
NCT02489903,Etoposide,True,12
NCT02489903,Carboplatin,True,12
NCT02489903,Irinotecan,True,12
NCT02489903,Vinorelbine,True,12
NCT02489903,Pegylated liposomal doxorubicin,True,12
NCT02489903,Gemcitabine,True,12
NCT02489903,Taxanes,True,12
NCT02489903,Paclitaxel,True,12
NCT02489903,Nab-paclitaxel,True,12
NCT02489903,Pemetrexed,True,12
NCT02207309,Pazopanib,True,2
NCT02207309,Placebo Control,True,2
NCT03757754,HPPH,True,3
NCT03757754,Light Dosimetry,True,3
NCT03757754,CLR 1404 I-124,True,3
NCT02394795,Oxaliplatin,True,5
NCT02394795,Levoleucovorin Calcium,True,5
NCT02394795,Fluorouracil,True,5
NCT02394795,Panitumumab,True,5
NCT02394795,Bevacizumab,True,5
NCT02396134,CMVpp65-A*0201 Peptide Vaccine,True,3
NCT02396134,Placebo Control,True,3
NCT02396134,Laboratory Biomarker Analysis,True,3
NCT04440956,64Cu-SARTATE,False,1
NCT02292550,Ribociclib,True,2
NCT02292550,Ceritinib,True,2
NCT02314169,Biospecimen Collection,True,5
NCT02314169,Computed Tomography,True,5
NCT02314169,Ipilimumab,True,5
NCT02314169,Magnetic Resonance Imaging,True,5
NCT02314169,Nivolumab,True,5
NCT02291055,Axalimogene filolisbac,True,2
NCT02291055,Durvalumab,True,2
NCT02353741,Erlotinib,True,2
NCT02353741,Thoracic Radiation Therapy,True,2
NCT02530411,Fulvestrant,True,2
NCT02530411,Vandetanib,True,2
NCT02866370,Nintedanib,True,6
NCT02866370,Paclitaxel,True,6
NCT02866370,Carboplatin,True,6
NCT02866370,Pegylated liposomal doxorubicin,True,6
NCT02866370,Topotecan,True,6
NCT02866370,Doxorubicin,True,6
NCT02437227,BAL 3833,False,1
NCT02322281,Rociletinib,True,5
NCT02322281,Pemetrexed,True,5
NCT02322281,Gemcitabine,True,5
NCT02322281,Paclitaxel,True,5
NCT02322281,Docetaxel,True,5
NCT02345408,CCR2 Antagonist CCX872-B,False,1
NCT02517918,Sirolimus,True,4
NCT02517918,Cyclophosphamide,True,4
NCT02517918,Methotrexate,True,4
NCT02517918,Zoledronic acid,True,4
NCT02616601,Fluorouracil,True,2
NCT02616601,Vehicle Control,True,2
NCT03862170,Ciprofloxacin,True,2
NCT03862170,Cefazolin,True,2
NCT02276560,Cisplatin,True,5
NCT02276560,Nab-paclitaxel,True,5
NCT02276560,Surgical Procedure,True,5
NCT02276560,Pemetrexed,True,5
NCT02276560,Gemcitabine,True,5
NCT02314052,DCR MYC,False,1
NCT02254954,Macitentan,True,3
NCT02254954,Temozolomide,True,3
NCT02254954,Radiation Therapy,True,3
NCT02391038,Indusatumab vedotin,False,1
NCT02298387,Navicixizumab,False,1
NCT02306278,Gabapentin,True,2
NCT02306278,B Vitamin,True,2
NCT02285179,Taselisib,True,2
NCT02285179,Tamoxifen,True,2
NCT03012945,Ropivacaine,True,6
NCT03012945,Sufentanil,True,6
NCT03012945,General Anesthesia Procedure,True,6
NCT03012945,Propofol,True,6
NCT03012945,Sevoflurane,True,6
NCT03012945,Morphine,True,6
NCT02212197,leuprolide acetate,False,1
NCT02274337,Abivertinib,False,1
NCT02217709,phenelzine sulfate,True,3
NCT02217709,Laboratory Biomarker Analysis,True,3
NCT02217709,Questionnaire Administration,True,3
NCT02231723,Napabucasin,True,8
NCT02231723,Nab-paclitaxel,True,8
NCT02231723,Gemcitabine,True,8
NCT02231723,Oxaliplatin,True,8
NCT02231723,Folinic acid,True,8
NCT02231723,Irinotecan,True,8
NCT02231723,Fluorouracil,True,8
NCT02231723,Irinotecan Sucrosofate,True,8
NCT02361112,Pyrotinib,True,2
NCT02361112,Capecitabine,True,2
NCT02029417,Cytarabine,True,4
NCT02029417,Omacetaxine mepesuccinate,True,4
NCT02029417,Decitabine,True,4
NCT02029417,Laboratory Biomarker Analysis,True,4
NCT02115035,Vemurafenib,False,1
NCT02128191,Ibuprofen,True,2
NCT02128191,Sodium chloride,True,2
NCT02194426,MP 0250,False,1
NCT01880359,Cisplatin,True,4
NCT01880359,Radiation Therapy,True,4
NCT01880359,Placebo Control,True,4
NCT01880359,Nimorazole,True,4
NCT02195869,Ibrutinib,False,1
NCT02101684,Orteronel,False,1
NCT02119468,Ixazomib citrate,True,3
NCT02119468,Dexamethasone,True,3
NCT02119468,Pomalidomide,True,3
NCT02176746,Cancer vaccine,False,1
NCT02252146,Bazlitoran,False,1
NCT02059239,Bendamustine,True,9
NCT02059239,Carmustine,True,9
NCT02059239,Etoposide,True,9
NCT02059239,Melphalan,True,9
NCT02059239,Cytarabine,True,9
NCT02059239,Alemtuzumab,True,9
NCT02059239,Autologous Hematopoietic Stem Cell Transplantation,True,9
NCT02059239,Allogeneic Hematopoietic Stem Cell Transplantation,True,9
NCT02059239,Rituximab,True,9
NCT01802814,Epratuzumab,False,1
NCT01943188,Stereotactic Body Radiation Therapy,True,4
NCT01943188,Cyclophosphamide,True,4
NCT01943188,Therapeutic Autologous Lymphocytes,True,4
NCT01943188,Laboratory Biomarker Analysis,True,4
NCT02069093,Dexamethasone,True,3
NCT02069093,Everolimus,True,3
NCT02069093,Exemestane,True,3
NCT02137785,Aminolevulinic acid,True,3
NCT02137785,aminolevulinic acid hydrochloride,True,3
NCT02137785,Blue Light Photodynamic Therapy Illuminator,True,3
NCT02111577,Docetaxel,True,4
NCT02111577,Prednisone,True,4
NCT02111577,Stapuldencel-T,True,4
NCT02111577,Placebo Control,True,4
NCT02038010,Alpelisib,True,3
NCT02038010,Trastuzumab emtansine,True,3
NCT02038010,Laboratory Biomarker Analysis,True,3
NCT02071537,Chloroquine,True,3
NCT02071537,Carboplatin,True,3
NCT02071537,Gemcitabine,True,3
NCT02058381,Alpelisib,True,2
NCT02058381,Buparlisib,True,2
NCT05008237,Docetaxel,True,2
NCT05008237,Cisplatin,True,2
NCT01991873,Panitumumab,False,1
NCT02065869,Rivogenlecleucel,True,2
NCT02065869,Rimiducid,True,2
NCT02146118,Erlotinib,True,2
NCT02146118,Phosphatidylcholine-Bound Silybin,True,2
NCT02117167,Vistusertib,True,10
NCT02117167,ABSK 091,True,10
NCT02117167,Capivasertib,True,10
NCT02117167,Sapitinib,True,10
NCT02117167,Selumetinib,True,10
NCT02117167,Vandetanib,True,10
NCT02117167,Pemetrexed,True,10
NCT02117167,Durvalumab,True,10
NCT02117167,Savolitinib,True,10
NCT02117167,Olaparib,True,10
NCT02697552,Tucidinostat,False,1
NCT02159365,Elotuzumab,True,3
NCT02159365,Lenalidomide,True,3
NCT02159365,Dexamethasone,True,3
NCT01895842,Ruxolitinib,False,1
NCT02041429,Ruxolitinib,True,2
NCT02041429,Paclitaxel,True,2
NCT02076230,[14C] TH-302,True,2
NCT02076230,Evofosfamide,True,2
NCT02089178,Propofol,True,4
NCT02089178,Remifentanil,True,4
NCT02089178,Sevoflurane,True,4
NCT02089178,General Anesthesia Procedure,True,4
NCT03977103,Radiation Therapy,True,4
NCT03977103,Carvedilol,True,4
NCT03977103,glucosamine sulfate potassium chloride,True,4
NCT03977103,Allogeneic Hematopoietic Stem Cell Transplantation,True,4
NCT02027090,Icotinib,False,1
NCT02029937,Proflavine Hemisulfate,True,2
NCT02029937,High-Resolution Microendoscopy,True,2
NCT01397799,Tirbanibulin,False,1
NCT01588951,Cytarabine,True,2
NCT01588951,Allogeneic Stem Cell Transplantation,True,2
NCT01659502,TL 118,False,1
NCT01928030,Recombinant Human Hyaluronidase,False,1
NCT01987102,Folinic acid,True,3
NCT01987102,Folitixorin,True,3
NCT01987102,High-Dose Methotrexate Regimen,True,3
NCT02001272,Paclitaxel,True,2
NCT02001272,Carboplatin,True,2
NCT01969695,Venetoclax,False,1
NCT01974349,Selumetinib,False,1
NCT01809171,Colecalciferol,True,2
NCT01809171,Placebo Control,True,2
NCT01866449,Cabazitaxel,False,1
NCT01976195,Dexamethasone,True,2
NCT01976195,Thalidomide,True,2
NCT01989845,Rivaroxaban,False,1
NCT01848132,Bortezomib,True,6
NCT01848132,Rituximab,True,6
NCT01848132,Cyclophosphamide,True,6
NCT01848132,Doxorubicin,True,6
NCT01848132,Prednisone,True,6
NCT01848132,Vincristine,True,6
NCT01864772,Carboplatin,True,3
NCT01864772,Fluorouracil,True,3
NCT01864772,Cetuximab,True,3
NCT01820325,Buparlisib,True,3
NCT01820325,Carboplatin,True,3
NCT01820325,Paclitaxel,True,3
NCT02083692,Metformin,False,1
NCT01816594,Buparlisib,True,4
NCT01816594,Trastuzumab,True,4
NCT01816594,Paclitaxel,True,4
NCT01816594,Placebo,True,4
NCT01932580,Fluorouracil,True,3
NCT01932580,Oxaliplatin,True,3
NCT01932580,Docetaxel,True,3
NCT01795430,Etoposide,True,9
NCT01795430,Ifosfamide,True,9
NCT01795430,Intensity-Modulated Radiation Therapy,True,9
NCT01795430,topotecan hydrochloride,True,9
NCT01795430,Busulfan,True,9
NCT01795430,Melphalan,True,9
NCT01795430,Autologous Hematopoietic Stem Cell Transplantation,True,9
NCT01795430,Peripheral Blood Stem Cell Transplantation,True,9
NCT01795430,Autologous Bone Marrow Transplantation,True,9
NCT01849380,Gimeracil/oteracil/tegafur,True,2
NCT01849380,Fluorouracil,True,2
NCT01481233,Colchicine,False,1
NCT01849250,Docosahexaenoic acid,True,2
NCT01849250,Placebo Control,True,2
NCT01867866,Tipiracil/trifluridine,True,2
NCT01867866,Trifluridine,True,2
NCT01846416,Atezolizumab,False,1
NCT04635852,Fentanyl,True,2
NCT04635852,Morphine,True,2
NCT01630564,Aldesleukin,True,4
NCT01630564,Umbilical Cord Blood Stem Cell,True,4
NCT01630564,Ex Vivo-Expanded Cord Blood Progenitor Cell Infusion,True,4
NCT01630564,Umbilical Cord Blood-Derived Lymphocyte Therapy,True,4
NCT01805037,Brentuximab vedotin,True,3
NCT01805037,Rituximab,True,3
NCT01805037,Laboratory Biomarker Analysis,True,3
NCT01806675,Positron Emission Tomography and Computed Tomography Scan,True,2
NCT01806675,2-Fluoropropionyl-labeled Pegylated Dimeric RGD Peptide,True,2
NCT01783522,Glutamine,True,2
NCT01783522,Placebo Control,True,2
NCT01790737,Cyclophosphamide,True,2
NCT01790737,Filgrastim,True,2
NCT01859819,Rituximab,True,2
NCT01859819,Cytarabine,True,2
NCT01738451,Dabrafenib,True,2
NCT01738451,Placebo Control,True,2
NCT01740271,Epirubicin,False,1
NCT01759810,Dendritic Cell Vaccine,True,4
NCT01759810,Therapeutic Allogeneic Hematopoietic Stem Cells,True,4
NCT01759810,Cytotoxic T lymphocytes,True,4
NCT01759810,Therapeutic Autologous Hematopoietic Stem Cells,True,4
NCT01729338,Bortezomib,True,3
NCT01729338,Cyclophosphamide,True,3
NCT01729338,Lenalidomide,True,3
NCT01763606,enoxaparin,True,2
NCT01763606,Aspirin,True,2
NCT01659021,Idelalisib,True,2
NCT01659021,Ofatumumab,True,2
NCT01764880,Roneparstat,False,1
NCT02724267,Iodine I131 Derlotuximab biotin,False,1
NCT01680965,Ofatumumab,False,1
NCT01585350,MELITAC 12.1 Peptide Vaccine,True,3
NCT01585350,Incomplete Freund's adjuvant,True,3
NCT01585350,Poly ICLC,True,3
NCT01671774,Zolbetuximab,True,3
NCT01671774,Zoledronic acid,True,3
NCT01671774,Interleukin-2,True,3
NCT01633060,Fulvestrant,True,3
NCT01633060,Buparlisib,True,3
NCT01633060,Placebo,True,3
NCT01617226,Azacitidine,True,2
NCT01617226,Vorinostat,True,2
NCT01746992,Cyclophosphamide,True,8
NCT01746992,Vincristine,True,8
NCT01746992,Doxorubicin,True,8
NCT01746992,Prednisone,True,8
NCT01746992,Ifosfamide,True,8
NCT01746992,Pirarubicin,True,8
NCT01746992,Etoposide phosphate,True,8
NCT01746992,Methotrexate,True,8
NCT01728623,Lenvatinib,False,1
NCT01663415,Enzalutamide,False,1
NCT01634880,Panitumumab,True,2
NCT01634880,Adjuvant Radiotherapy,True,2
NCT01929980,Bortezomib,False,1
NCT01611766,Cytoreductive Surgery,False,1
NCT01607580,Methylprednisolone,False,1
NCT01693445,Oxaliplatin,True,3
NCT01693445,Irinotecan,True,3
NCT01693445,Gimeracil/oteracil/tegafur,True,3
NCT01531387,Hydroxycarbamide,False,1
NCT01583816,Resiquimod,True,2
NCT01583816,Placebo Control,True,2
NCT01596647,Caffeine,True,5
NCT01596647,Diclofenac,True,5
NCT01596647,Omeprazole,True,5
NCT01596647,Midazolam,True,5
NCT01596647,dovitinib lactate,True,5
NCT01570868,Ponatinib,False,1
NCT01655719,Pioglitazone,False,1
NCT01572662,fludarabine phosphate,True,6
NCT01572662,Busulfan,True,6
NCT01572662,Hematopoietic Cell Transplantation,True,6
NCT01572662,Tacrolimus,True,6
NCT01572662,Methotrexate,True,6
NCT01572662,Filgrastim,True,6
NCT01334502,Rituximab,True,6
NCT01334502,Cyclophosphamide,True,6
NCT01334502,doxorubicin hydrochloride,True,6
NCT01334502,Everolimus,True,6
NCT01334502,Prednisone,True,6
NCT01334502,vincristine sulfate,True,6
NCT01516996,Docetaxel,True,4
NCT01516996,Cisplatin,True,4
NCT01516996,Intensity-Modulated Radiation Therapy,True,4
NCT01516996,Nimotuzumab,True,4
NCT01554254,Angiotensin-1-7,False,1
NCT01886066,Indocyanine green,False,1
NCT01876043,Plitidepsin,False,1
NCT01527136,Entolimod,True,2
NCT01527136,Laboratory Biomarker Analysis,True,2
NCT01542437,Afatinib,False,1
NCT01620736,Raltegravir,False,1
NCT03364439,Radiation Therapy,False,1
NCT01428492,Afuresertib,True,3
NCT01428492,Bortezomib,True,3
NCT01428492,Dexamethasone,True,3
NCT01469572,Pasireotide,True,3
NCT01469572,Transarterial Radioembolization,True,3
NCT01469572,Everolimus,True,3
NCT01481129,MK 2206,True,2
NCT01481129,Laboratory Biomarker Analysis,True,2
NCT01510756,Sorafenib,False,1
NCT01468389,Capecitabine,False,1
NCT01339442,Buparlisib,True,3
NCT01339442,Fulvestrant,True,3
NCT01339442,Biopsy,True,3
NCT03117335,Placebo,True,4
NCT03117335,Vinorelbine,True,4
NCT03117335,Cisplatin,True,4
NCT03117335,Recombinant Human Endostatin,True,4
NCT01460979,Temsirolimus,False,1
NCT01431664,AT9283,True,2
NCT01431664,Laboratory Biomarker Analysis,True,2
NCT01394120,FOLFIRINOX,True,8
NCT01394120,FOLFOX,True,8
NCT01394120,FOLFIRI,True,8
NCT01394120,Capecitabine,True,8
NCT01394120,Gemcitabine,True,8
NCT01394120,Erlotinib,True,8
NCT01394120,GEM-CAP,True,8
NCT01394120,Erlotinib/Gemcitabine,True,8
NCT01429051,Fentanyl,True,2
NCT01429051,Placebo Control,True,2
NCT02043756,Liposomal Mitoxantrone Hydrochloride,True,2
NCT02043756,Mitoxantrone,True,2
NCT00816959,Hyaluronidase/rituximab,True,2
NCT00816959,ABVD,True,2
NCT01232296,Dovitinib,True,2
NCT01232296,Sorafenib,True,2
NCT01384253,212 Pb TCMC trastuzumab,True,2
NCT01384253,Trastuzumab,True,2
NCT01362374,Fluorouracil,True,7
NCT01362374,Docetaxel,True,7
NCT01362374,Enzalutamide,True,7
NCT01362374,RG7440,True,7
NCT01362374,Folinic acid,True,7
NCT01362374,Oxaliplatin,True,7
NCT01362374,Paclitaxel,True,7
NCT01430013, Endostar,True,6
NCT01430013,Cyclophosphamide,True,6
NCT01430013,Pirarubicin,True,6
NCT01430013,Vincristine,True,6
NCT01430013,Teniposide,True,6
NCT01430013,Prednisone,True,6
NCT01328496,Fludarabine,True,7
NCT01328496,Cyclophosphamide,True,7
NCT01328496,Cyclosporin,True,7
NCT01328496,Mycophenolate mofetil,True,7
NCT01328496,Filgrastim,True,7
NCT01328496,Total-Body Irradiation,True,7
NCT01328496,Umbilical Cord Blood Transplantation,True,7
NCT01382706,Docetaxel,True,5
NCT01382706,lapatinib ditosylate,True,5
NCT01382706,Immunohistochemistry Staining Method,True,5
NCT01382706,Fluorescence In Situ Hybridization,True,5
NCT01382706,Laboratory Biomarker Analysis,True,5
NCT01639625,CIGB 300,False,1
NCT01074177,Afatinib,False,1
NCT01191697,Bevacizumab,True,4
NCT01191697,Trastuzumab,True,4
NCT01191697,Oxaliplatin,True,4
NCT01191697,Capecitabine,True,4
NCT01320020,Catumaxomab,False,1
NCT01409499,Sorafenib,True,3
NCT01409499,Hepatectomy,True,3
NCT01409499,Transarterial Chemoembolization,True,3
NCT01558947,Epirubicin,True,3
NCT01558947,Capecitabine,True,3
NCT01558947,Cisplatin,True,3
NCT01156142,Doxepin Hydrochloride,True,2
NCT01156142,Placebo Control,True,2
NCT01251172,Autologous Hematopoietic Stem Cell Transplantation,True,6
NCT01251172,RG 4733,True,6
NCT01251172,Stem Cell Mobilization Therapy,True,6
NCT01251172,In Vitro-Treated Peripheral Blood Stem Cell Transplantation,True,6
NCT01251172,Laboratory Biomarker Analysis,True,6
NCT01251172,Melphalan,True,6
NCT01260506,Ofranergene obadenovec,True,2
NCT01260506,Bevacizumab,True,2
NCT01308645,Epinephrine,False,1
NCT05167370,Amifostine,True,3
NCT05167370,Melphalan,True,3
NCT05167370,Thiotepa,True,3
NCT01238770,Pazopanib,True,2
NCT01238770,Cyclophosphamide,True,2
NCT01242449,Trastuzumab,True,2
NCT01242449,Vinorelbine,True,2
NCT01222754,Lenalidomide,True,3
NCT01222754,Radiation Therapy,True,3
NCT01222754,Theophylline,True,3
NCT01217437,Bevacizumab,True,3
NCT01217437,irinotecan hydrochloride,True,3
NCT01217437,Temozolomide,True,3
NCT01195376,Dactolisib,False,1
NCT01240577,Ropidoxuridine,False,1
NCT01226407,Ivaltinostat,False,1
NCT01271920,Luminespib,True,2
NCT01271920,Trastuzumab,True,2
NCT01370876,Oxaliplatin,True,2
NCT01370876,Fluorouracil,True,2
NCT02225652,Fluorouracil,True,5
NCT02225652,Epirubicin,True,5
NCT02225652,Cyclophosphamide,True,5
NCT02225652,Filgrastim,True,5
NCT02225652,Paclitaxel,True,5
NCT02817555,Epoetin alfa,True,3
NCT02817555,Sodium Ferric Gluconate Complex,True,3
NCT02817555,Darbepoetin alfa,True,3
NCT01270724,Gemcitabine,True,4
NCT01270724,Paclitaxel,True,4
NCT01270724,Oxaliplatin,True,4
NCT01270724,corticotropin-releasing hormone,True,4
NCT01718379,Lenalidomide,True,2
NCT01718379,Epoetin beta,True,2
NCT00829413,Sulfur hexafluoride,False,1
NCT01091454,Brostallicin,True,2
NCT01091454,Cisplatin,True,2
NCT01138163,Docetaxel,True,3
NCT01138163,Bavituximab,True,3
NCT01138163,Placebo Control,True,3
NCT01146574,Sotatercept,True,2
NCT01146574,Placebo Control,True,2
NCT01159028,Prexigebersen,True,2
NCT01159028,Low-dose Cytarabine Regimen,True,2
NCT01208194,Lefitolimod,True,2
NCT01208194,Placebo Control,True,2
NCT01323933,Simtuzumab,False,1
NCT01369121,Corticorelin,False,1
NCT01094860,Nelarabine,False,1
NCT01209208,Budesonide,True,3
NCT01209208,Mesalazine,True,3
NCT01209208,Placebo Control,True,3
NCT01110785,Panitumumab,True,3
NCT01110785,Simvastatin,True,3
NCT01110785,Laboratory Biomarker Analysis,True,3
NCT01077453,Letrozole,True,2
NCT01077453,Laboratory Biomarker Analysis,True,2
NCT01118975,Vorinostat,True,2
NCT01118975,Lapatinib,True,2
NCT01042522,bleomycin sulfate,True,6
NCT01042522,Carboplatin,True,6
NCT01042522,Cisplatin,True,6
NCT01042522,Etoposide phosphate,True,6
NCT01042522,Laboratory Biomarker Analysis,True,6
NCT01042522,Paclitaxel,True,6
NCT01216436,Autologous OFA-iLRP RNA-Transfected Dendritic Cell Vaccine,False,1
NCT01246427,Homeopathy Therapy,True,2
NCT01246427,Placebo Control,True,2
NCT01024920,Nintedanib,True,2
NCT01024920,Sunitinib,True,2
NCT01059552,Vorinostat,False,1
NCT01183494,Bevacizumab,True,3
NCT01183494,Irinotecan,True,3
NCT01183494,Fluorouracil/folinic-acid,True,3
NCT01013740,Vinorelbine,True,3
NCT01013740,Lapatinib,True,3
NCT01013740,Capecitabine,True,3
NCT01019382,Gemcitabine,True,2
NCT01019382,Fish oil,True,2
NCT00788697,Sulfur hexafluoride,True,3
NCT00788697,Contrast-Enhanced Ultrasound,True,3
NCT00788697,Unenhanced ultrasound,True,3
NCT00982436,Docetaxel,True,4
NCT00982436,Cisplatin,True,4
NCT00982436,Radiation Therapy,True,4
NCT00982436,Carboplatin,True,4
NCT01160484,Dexamethasone,True,4
NCT01160484,Bortezomib,True,4
NCT01160484,Pegylated Liposomal Doxorubicin Hydrochloride,True,4
NCT01160484,Lenalidomide,True,4
NCT00952289,Ruxolitinib,True,2
NCT00952289,Placebo Control,True,2
NCT00838513,Eculizumab,False,1
NCT00927589,Carboplatin,True,3
NCT00927589,Docetaxel,True,3
NCT00927589,Trastuzumab,True,3
NCT00933374,Paclitaxel,True,2
NCT00933374,Everolimus,True,2
NCT00961896,Drug Vehicle,True,2
NCT00961896,Sonidegib,True,2
NCT00962507,Everolimus,True,3
NCT00962507,Panobinostat,True,3
NCT00962507,Laboratory Biomarker Analysis,True,3
NCT05278728,Nimotuzumab,True,2
NCT05278728,Irinotecan,True,2
NCT00918723,fludarabine phosphate,True,4
NCT00918723,Cyclophosphamide,True,4
NCT00918723,Rituximab,True,4
NCT00918723,Vorinostat,True,4
NCT00940784,Clopidogrel,True,4
NCT00940784,Aspirin,True,4
NCT00940784,Hydroxycarbamide,True,4
NCT00940784,Placebo Control,True,4
NCT01528501,Panobinostat,False,1
NCT00807170,Vandetanib,True,2
NCT00807170,Whole-Brain Radiotherapy,True,2
NCT00911326,Tc 99m tilmanocept,False,1
NCT01449344,Rituximab,True,4
NCT01449344,Cytarabine,True,4
NCT01449344,Dexamethasone,True,4
NCT01449344,Bortezomib,True,4
NCT00833040,Sufentanil,True,2
NCT00833040,Placebo Control,True,2
NCT00868478,Milatuzumab,False,1
NCT01729663,Allogeneic Irradiated Melanoma Cell Vaccine CSF470,True,4
NCT01729663,BCG vaccine,True,4
NCT01729663,Molgramostim,True,4
NCT01729663,Interferon-alpha-2,True,4
NCT00858429,Capecitabine,True,2
NCT00858429,Yttrium Y 90 Glass Microspheres,True,2
NCT00723398,Omega-3-acid ethyl esters,True,2
NCT00723398,Raloxifene,True,2
NCT00866177,Laboratory Biomarker Analysis,True,2
NCT00866177,Selumetinib,True,2
NCT00867061,Rigosertib Sodium,False,1
NCT00931450,Exemestane,True,3
NCT00931450,sunitinib malate,True,3
NCT00931450,Placebo Control,True,3
NCT01775423,Napabucasin,False,1
NCT00821886,Ixabepilone,True,3
NCT00821886,Trastuzumab,True,3
NCT00821886,Carboplatin,True,3
NCT00832819,Lenvatinib,True,3
NCT00832819,Paclitaxel,True,3
NCT00832819,Carboplatin,True,3
NCT00846508,Cisplatin,False,1
NCT01227408,Doxorubicin,True,5
NCT01227408,Paclitaxel poliglumex,True,5
NCT01227408,Capecitabine,True,5
NCT01227408,Cyclophosphamide,True,5
NCT01227408,Methotrexate,True,5
NCT00923247,Bortezomib,True,2
NCT00923247,Vandetanib,True,2
NCT00841555,Temozolomide,True,4
NCT00841555,Radiation Therapy,True,4
NCT00841555,Hypofractionated Radiation Therapy,True,4
NCT00841555,Intensity-Modulated Radiation Therapy,True,4
NCT00850785,Docetaxel,True,3
NCT00850785,Granulocyte macrophage colony stimulating factor,True,3
NCT00850785,DPV 001,True,3
NCT00807872,124I-labeled monoclonal antibody Mu 11-1F4,False,1
NCT00828841,Cetuximab,True,5
NCT00828841,Paclitaxel,True,5
NCT00828841,Carboplatin,True,5
NCT00828841,Gemcitabine,True,5
NCT00828841,Cisplatin,True,5
NCT00832520,Mirtazapine,False,1
NCT00906750,Trivalent Live-Attenuated Influenza Vaccine,True,2
NCT00906750,Influenza vaccine,True,2
NCT00729833,Figitumumab,True,2
NCT00729833,Sunitinib,True,2
NCT00860600,PG 2,False,1
NCT00882973,Paclitaxel,False,1
NCT01198392,Gimeracil/oteracil/tegafur,True,3
NCT01198392,Cisplatin,True,3
NCT01198392,Fluorouracil,True,3
NCT00750841,Cediranib,True,2
NCT00750841,Rifampicin,True,2
NCT00733850,Kanglaite,True,2
NCT00733850,Gemcitabine,True,2
NCT00764517,Cladribine,True,4
NCT00764517,Laboratory Biomarker Analysis,True,4
NCT00764517,Rituximab,True,4
NCT00764517,Vorinostat,True,4
NCT00786812,Nilotinib,False,1
NCT00669565,Bavituximab,True,3
NCT00669565,Carboplatin,True,3
NCT00669565,Paclitaxel,True,3
NCT00738764,Enavatuzumab,False,1
NCT00906360,sunitinib malate,True,3
NCT00906360,3-Dimensional Conformal Radiation Therapy,True,3
NCT00906360,Cetuximab,True,3
NCT00722293,Doxorubicin,True,3
NCT00722293,Pazopanib,True,3
NCT00722293,Epirubicin,True,3
NCT00642967,Methoxy Polyethylene Glycol-Epoetin beta,False,1
NCT00684996,Etaracizumab,True,2
NCT00684996,Bevacizumab,True,2
